"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.223025117E1,1.868759748E-3,5.932281725E-3,4.906093236E-4,6.238984450E-3
1.224027217E1,-1.251133275E-3,-3.674805630E-3,-2.247157972E-4,3.888448030E-3
1.225029217E1,-3.328406252E-3,3.963720519E-3,-2.910308540E-4,5.184020398E-3
1.226031317E1,1.617883099E-3,-2.101096092E-3,2.855435014E-4,2.667149340E-3
1.227033317E1,1.895311289E-5,-1.794981072E-4,-3.275920171E-4,3.740258289E-4
1.228035417E1,-2.153920010E-3,7.523419335E-4,7.054479793E-4,2.388105242E-3
1.229037417E1,-2.004255075E-3,-3.350981511E-3,1.025537495E-3,4.037058663E-3
1.230039517E1,-2.228759695E-3,7.975975052E-3,-4.362717737E-4,8.293001921E-3
1.231041617E1,7.380922791E-3,-1.303472184E-2,5.404870026E-4,1.498913342E-2
1.232043617E1,-7.409199607E-4,1.339768432E-2,-2.965445165E-4,1.342143235E-2
1.233045717E1,-6.928283721E-3,-5.591863301E-3,2.092039213E-4,8.905830493E-3
1.234047717E1,1.207576785E-2,-1.122205239E-2,9.876457043E-4,1.651466237E-2
1.235049817E1,2.383992542E-4,2.489246055E-2,9.182542562E-4,2.491053226E-2
1.236051817E1,-9.566294029E-3,-2.498747967E-2,-8.897660300E-4,2.677087607E-2
1.237053917E1,7.990112528E-3,1.247879490E-2,-1.168295741E-3,1.486361784E-2
1.238055917E1,9.443133138E-3,-7.706973702E-4,1.181677449E-3,9.547936924E-3
1.239058017E1,-1.384778414E-2,1.368218800E-4,-1.353657804E-3,1.391446137E-2
1.240060017E1,-8.795210160E-4,-5.565804895E-3,1.271153800E-3,5.776467202E-3
1.241062117E1,1.248396374E-2,6.137971301E-3,-1.502574887E-4,1.391210335E-2
1.242064217E1,-3.739747219E-3,-4.156744108E-3,-6.911454257E-4,5.633996169E-3
1.243066217E1,-8.272130042E-3,-1.959776739E-3,-1.079705777E-3,8.569400496E-3
1.244068317E1,8.262105286E-3,1.580895740E-3,-1.097936183E-5,8.411999503E-3
1.245070317E1,2.933318028E-3,-2.200084738E-3,4.805449862E-4,3.698060437E-3
1.246072417E1,-1.076065656E-2,7.432568818E-3,1.316710841E-4,1.307869053E-2
1.247074417E1,7.746708579E-4,-1.270602085E-2,2.330547431E-3,1.294119515E-2
1.248076517E1,8.085580543E-3,1.078252774E-2,-1.366049983E-4,1.347806284E-2
1.249078517E1,-5.579617340E-3,-6.470295601E-3,1.856820192E-3,8.743262323E-3
1.250080617E1,-3.482377855E-3,8.408805588E-4,-6.707857829E-4,3.644720731E-3
1.251082617E1,9.646847844E-3,6.157797761E-4,1.085168682E-3,9.727201506E-3
1.252084717E1,-2.064136788E-3,-2.593329176E-3,4.241722636E-4,3.341547397E-3
1.253086817E1,-7.403749507E-3,2.095078118E-3,4.316074774E-4,7.706565000E-3
1.254088817E1,4.768494517E-3,-3.811813425E-3,-2.365794498E-4,6.109372421E-3
1.255090917E1,1.734371530E-3,5.806159228E-3,-2.002753317E-4,6.062972851E-3
1.256092917E1,-3.059318289E-3,-6.517884787E-3,7.110582665E-4,7.235181708E-3
1.257095017E1,-3.373345826E-4,3.837654833E-3,-8.968596812E-4,3.955470455E-3
1.258097017E1,4.771939944E-3,-1.958981622E-3,-9.200291242E-4,5.239797078E-3
1.259099117E1,-2.086923225E-3,-1.070881146E-3,-1.763475593E-4,2.352261345E-3
1.260101117E1,-9.950272506E-4,-5.864521372E-4,-1.155325444E-3,1.633640787E-3
1.261103217E1,3.673452418E-3,3.604231169E-4,-4.305019975E-4,3.716112143E-3
1.262105317E1,1.380470581E-3,2.525651362E-4,-1.894859597E-4,1.416119029E-3
1.263107317E1,-2.630465664E-3,-2.476515248E-3,-8.377204649E-4,3.708672669E-3
1.264109417E1,6.952898111E-4,2.861524932E-3,1.049623825E-5,2.944802715E-3
1.265111417E1,3.885098267E-4,-3.142375266E-3,-8.038398810E-4,3.266744672E-3
1.266113517E1,-1.864258200E-3,2.804463496E-3,6.382619031E-4,3.427514026E-3
1.267115517E1,5.994162057E-4,-2.160930540E-3,-1.692946535E-4,2.248906683E-3
1.268117617E1,5.994162057E-4,1.982415561E-3,4.104757681E-4,2.111341185E-3
1.269119617E1,5.217094440E-4,-6.654555909E-5,-5.374832544E-4,7.519955480E-4
1.270121717E1,-1.265038736E-4,9.230850264E-4,1.718746731E-3,1.955039519E-3
1.271123717E1,-1.125130570E-3,1.886993065E-3,-5.288016982E-4,2.259710791E-3
1.272125817E1,1.702081412E-3,-3.615630325E-3,2.613579854E-4,4.004768630E-3
1.273127917E1,-4.198262468E-4,4.206027836E-3,1.008585095E-3,4.345591804E-3
1.274129917E1,-8.954667719E-4,-4.524080548E-3,-1.040834468E-4,4.613024920E-3
1.275132017E1,-2.807585988E-4,4.291908350E-3,1.327080419E-3,4.501160419E-3
1.276134017E1,1.744308975E-3,-2.726852428E-3,-4.263448063E-4,3.264982061E-3
1.277136117E1,1.141726738E-3,1.606081147E-3,8.802309167E-4,2.158203665E-3
1.278138117E1,1.447457587E-3,-1.979865134E-3,6.488019135E-4,2.536916108E-3
1.279140217E1,-3.008325584E-4,-7.382590557E-4,-8.548616897E-4,1.168894850E-3
1.280142121E1,-2.380228834E-3,3.224790562E-3,1.255693380E-3,4.200182060E-3
1.281144221E1,1.394792926E-4,-4.307154566E-3,2.778228372E-4,4.318358537E-3
1.282146221E1,-9.558787569E-4,3.419208340E-3,1.537194476E-4,3.553634694E-3
1.283148321E1,9.179960471E-4,-4.552124999E-3,7.371692918E-4,4.701912092E-3
1.284150421E1,1.333449036E-3,1.092977822E-3,-2.202960430E-3,2.797449107E-3
1.285152421E1,-9.563448839E-4,8.421250386E-4,2.130066045E-3,2.482126401E-3
1.286154521E1,1.477518119E-3,-4.760100506E-3,-6.832971703E-4,5.030756568E-3
1.287156521E1,4.312035162E-4,3.855636809E-3,1.604408491E-3,4.198332798E-3
1.288158621E1,6.823397707E-4,-3.784972243E-3,1.271246932E-3,4.050638370E-3
1.289160621E1,-3.553110175E-3,2.437648363E-3,-5.620205775E-4,4.345410060E-3
1.290162721E1,1.942322589E-3,-4.106803797E-3,1.401794143E-3,4.754311863E-3
1.291164721E1,-4.202586133E-4,3.631269792E-3,5.715964362E-4,3.699927039E-3
1.292166821E1,2.276883461E-4,-4.259410314E-3,4.943646491E-4,4.294044086E-3
1.293168821E1,-4.593308549E-4,1.168720075E-3,-7.453607395E-4,1.460292464E-3
1.294170921E1,-1.079314621E-3,8.544670418E-4,4.562574904E-4,1.450243040E-3
1.295173021E1,-6.605342496E-4,-4.340710118E-3,2.261168323E-3,4.938719674E-3
1.296175021E1,-4.520087969E-4,7.968952879E-3,1.340513583E-3,8.093546726E-3
1.297177121E1,1.331635751E-3,-7.410901133E-3,1.797448378E-3,7.741158185E-3
1.298179121E1,-1.406893018E-3,7.005056366E-3,-1.305400627E-3,7.263210960E-3
1.299181221E1,-1.654858817E-3,-3.949538805E-3,-6.973883137E-5,4.282788575E-3
1.300183221E1,-2.107596258E-3,5.240387982E-4,4.972482566E-4,2.227966444E-3
1.301185321E1,2.826750046E-3,-2.590516815E-4,8.607993368E-4,2.966243263E-3
1.302187321E1,3.572008573E-4,-2.899443498E-4,1.998024527E-4,5.015787062E-4
1.303189421E1,-9.189859265E-4,9.462950984E-4,8.816504851E-5,1.322037300E-3
1.304191421E1,2.384399297E-3,-2.050826326E-3,9.078860749E-4,3.273454712E-3
1.305193521E1,4.149950109E-4,4.964738619E-3,1.493401360E-4,4.984290610E-3
1.306195621E1,5.723878276E-4,-7.062362973E-3,-1.558582298E-4,7.087234324E-3
1.307197621E1,-1.013335655E-3,8.950593881E-3,9.364578873E-4,9.056320078E-3
1.308199721E1,2.648777096E-3,-1.060925890E-2,-4.537119530E-4,1.094432497E-2
1.309201721E1,1.563701546E-3,4.882163834E-3,8.401900996E-4,5.194863389E-3
1.310203821E1,-4.218021408E-3,4.567890428E-4,1.939276932E-3,4.664885405E-3
1.311205821E1,1.742188586E-3,-9.570336901E-3,2.645116765E-4,9.731214512E-3
1.312207921E1,1.040445408E-3,1.199700683E-2,3.044593614E-4,1.204588706E-2
1.313209921E1,-5.037808791E-3,-1.005812921E-2,1.072522718E-4,1.124975482E-2
1.314212021E1,3.969038371E-4,4.378334153E-3,-9.035412222E-5,4.397215765E-3
1.315214121E1,4.988530651E-3,7.508998970E-4,1.229592599E-3,5.192416265E-3
1.316216121E1,-3.255816875E-3,-2.097084653E-3,6.676656194E-4,3.929870856E-3
1.317218221E1,-3.634807654E-4,3.649434075E-4,-3.567354288E-4,6.265477824E-4
1.318220221E1,2.768929116E-3,1.931695733E-4,3.263654653E-4,2.794780376E-3
1.319222321E1,2.356574405E-4,-7.020509802E-4,-9.918510914E-4,1.237812019E-3
1.320224321E1,-2.303400310E-3,-1.425631810E-3,-1.154303784E-3,2.944570643E-3
1.321226421E1,1.496056328E-3,1.512055052E-3,-4.667206667E-4,2.177687580E-3
1.322228421E1,2.140008612E-3,-3.445152892E-3,-6.291733589E-4,4.104214227E-3
1.323230521E1,-3.437163075E-3,4.811155144E-3,-7.241680287E-4,5.956989438E-3
1.324232521E1,1.781567233E-3,-6.838043686E-3,-2.767569385E-4,7.071733710E-3
1.325234621E1,1.390273450E-3,4.633175209E-3,-1.010489184E-3,4.941686066E-3
1.326236721E1,-1.173285302E-3,-6.421073806E-3,-5.739971530E-4,6.552576588E-3
1.327238721E1,-6.437618285E-4,1.060794108E-3,-7.796932478E-4,1.465481147E-3
1.328240821E1,2.361615654E-3,1.765200170E-3,-3.874097019E-4,2.973759643E-3
1.329242821E1,1.264972147E-3,-3.022170160E-3,3.360118717E-4,3.293413273E-3
1.330244921E1,-1.215229626E-3,4.636282101E-3,1.204735134E-3,4.941991654E-3
1.331246921E1,1.303103287E-3,-3.852060763E-3,-9.771711193E-4,4.182261792E-3
1.332249021E1,3.560830373E-4,3.744073678E-3,-1.661070855E-3,4.111452203E-3
1.333251021E1,6.371219642E-4,-3.372246400E-3,2.546305768E-5,3.431999205E-3
1.334253121E1,-7.402650081E-4,1.136485138E-3,-7.814746350E-4,1.565341291E-3
1.335255121E1,1.947981771E-3,-2.569320379E-3,-4.066457041E-4,3.249830906E-3
1.336257221E1,1.323470380E-3,8.560374845E-4,1.382465940E-3,2.096565310E-3
1.337259321E1,-2.793001477E-4,3.290651599E-3,-1.425163355E-4,3.305557052E-3
1.338261321E1,-7.533428725E-4,-7.934039459E-3,2.151459921E-4,7.972627886E-3
1.339263421E1,2.538547851E-3,6.758708507E-3,-1.104654744E-3,7.303740684E-3
1.340265421E1,-4.062629305E-3,-1.651554485E-3,1.789668575E-3,4.736612998E-3
1.341267521E1,-1.484137028E-4,-4.712649621E-3,-2.292123158E-3,5.242606379E-3
1.342269521E1,1.751219388E-3,9.596248157E-3,2.602501772E-4,9.758200561E-3
1.343271621E1,-1.272102003E-3,-8.605342358E-3,9.815464728E-4,8.754061577E-3
1.344273621E1,-1.785293105E-3,4.319777712E-3,-3.915794659E-4,4.690531466E-3
1.345275721E1,3.438974964E-3,-1.324518351E-3,7.990191225E-4,3.770852585E-3
1.346277821E1,3.904546611E-4,1.670738915E-3,3.100626636E-4,1.743548743E-3
1.347279821E1,-5.976655520E-4,-1.272297115E-3,1.173702069E-3,1.831262026E-3
1.348281921E1,1.748579321E-3,-1.405188814E-3,1.157989260E-3,2.524484972E-3
1.349283921E1,1.208455767E-3,9.967160877E-4,7.066719700E-4,1.718485838E-3
1.350286021E1,-9.971744148E-4,-3.224660410E-3,3.266388085E-4,3.391088982E-3
1.351288021E1,2.845261944E-3,-2.436385257E-4,1.216790173E-3,3.104102703E-3
1.352290121E1,-9.156540036E-4,4.010761622E-3,-6.916313432E-4,4.171688502E-3
1.353292121E1,4.950002767E-4,-5.527114961E-3,8.345316164E-4,5.611636846E-3
1.354294221E1,5.634434056E-4,5.322869401E-3,-9.686946869E-4,5.439556649E-3
1.355296221E1,2.248028759E-4,-1.388064236E-3,7.020854391E-4,1.571681463E-3
1.356298321E1,-1.328368671E-5,-4.714041715E-4,3.630649298E-4,5.951592161E-4
1.357300421E1,1.256254967E-3,3.979473840E-3,-1.391551923E-4,4.175374565E-3
1.358302421E1,-7.421812043E-4,-3.946360201E-3,1.148483250E-3,4.176554268E-3
1.359304521E1,-2.159836469E-3,4.627025686E-3,-3.360463306E-4,5.117341831E-3
1.360306521E1,2.008543117E-3,-4.830391612E-3,5.649011582E-4,5.261752740E-3
1.361308621E1,-2.021614928E-3,5.911508575E-3,-2.549453638E-4,6.252827975E-3
1.362310621E1,5.400795490E-4,-5.385087803E-3,1.687637996E-4,5.414733399E-3
1.363312721E1,-2.290066332E-4,2.528317273E-3,8.001241367E-4,2.661772136E-3
1.364314721E1,-7.746883202E-4,-3.660061629E-4,8.222286124E-4,1.187502588E-3
1.365316821E1,-2.480617259E-4,-4.401615821E-3,5.769378040E-4,4.446190918E-3
1.366318921E1,-1.519215293E-4,4.225161858E-3,-6.515043788E-5,4.228394194E-3
1.367320921E1,-2.628287766E-4,-5.343969911E-3,2.927356400E-4,5.358431443E-3
1.368323021E1,-1.667113509E-3,2.854038263E-3,-7.536204066E-4,3.390095216E-3
1.369325021E1,2.058973769E-3,-3.822546685E-3,2.061417326E-4,4.346691909E-3
1.370327121E1,-5.210964009E-4,3.873456270E-3,1.281113364E-4,3.910449775E-3
1.371329121E1,-6.560045294E-4,-3.990151919E-3,1.070597209E-4,4.045134864E-3
1.372331221E1,1.714741578E-3,2.629401162E-3,3.281021491E-4,3.156222453E-3
1.373333221E1,2.454938367E-4,-1.565511106E-3,7.318563294E-4,1.745481576E-3
1.374335321E1,-4.661027342E-4,-1.648868085E-3,1.706369221E-5,1.713566132E-3
1.375337321E1,-6.901184097E-4,3.233997151E-3,2.091975184E-3,3.912973443E-3
1.376339421E1,1.539746299E-3,-3.384224605E-3,1.874394948E-3,4.163790492E-3
1.377341521E1,-2.901887055E-3,4.278957844E-3,-8.223408367E-4,5.235138314E-3
1.378343521E1,4.190749023E-4,-6.140660029E-3,1.191808144E-3,6.269269177E-3
1.379345621E1,-6.067445502E-4,5.432817619E-3,-4.685129970E-4,5.486633819E-3
1.380347692E1,3.607817926E-4,-5.151117221E-3,-1.240563346E-3,5.310665640E-3
1.381349792E1,-4.366207868E-4,3.391771112E-3,5.849590525E-4,3.469427342E-3
1.382351792E1,-4.496702459E-4,-1.857319381E-3,-1.586848870E-3,2.483933966E-3
1.383353892E1,-9.898663266E-4,-6.089603994E-5,-1.553029288E-4,1.003824024E-3
1.384355892E1,-3.001075238E-4,2.241406590E-3,-1.022161916E-3,2.481689547E-3
1.385357992E1,1.957653556E-3,-3.841964062E-3,1.126020448E-3,4.456570133E-3
1.386360092E1,-2.820647787E-4,4.022084177E-3,-1.213566400E-3,4.210637134E-3
1.387362092E1,1.345162280E-3,-5.610384047E-3,4.244036973E-5,5.769546941E-3
1.388364192E1,-4.958813079E-4,5.428951234E-3,7.146876305E-5,5.452019585E-3
1.389366192E1,4.462292418E-5,-4.399218597E-3,3.641396528E-3,5.710944242E-3
1.390368292E1,-1.806007698E-3,3.527946305E-3,7.941876538E-5,3.964136258E-3
1.391370292E1,3.548153210E-3,-1.758927479E-3,-1.271282556E-3,4.159251906E-3
1.392372392E1,5.470372271E-4,-7.514536846E-4,-8.174797986E-4,1.237822923E-3
1.393374392E1,-1.599767711E-3,4.497157410E-3,3.591778222E-4,4.786720193E-3
1.394376492E1,2.530795289E-3,-5.349881016E-3,-2.344409004E-4,5.922931218E-3
1.395378592E1,-7.420496549E-4,8.008279838E-3,-3.710202873E-4,8.051139031E-3
1.396380592E1,-1.578282216E-3,-6.423922256E-3,1.778949751E-3,6.849993731E-3
1.397382692E1,1.220538747E-3,4.541933537E-3,-8.853671607E-4,4.785681779E-3
1.398384692E1,8.213308174E-4,-1.575613860E-3,-5.655214190E-4,1.864660243E-3
1.399386792E1,-4.006307106E-3,-1.555930241E-3,1.101708040E-4,4.299250301E-3
1.400388792E1,2.412078902E-5,1.737601124E-3,-2.430218505E-3,2.987607983E-3
1.401390892E1,1.363416435E-3,-1.139637898E-3,1.281809527E-4,1.781603006E-3
1.402392892E1,-7.878853939E-4,-3.047368955E-4,1.939611975E-4,8.667461656E-4
1.403394992E1,9.451014921E-5,-4.537309520E-3,5.961465649E-5,4.538685245E-3
1.404396992E1,-1.186736627E-3,5.398144946E-3,-1.263177255E-3,5.669561663E-3
1.405399092E1,1.491679344E-3,-8.299233392E-3,-5.036934745E-4,8.447253357E-3
1.406401192E1,-2.429825487E-3,8.544994518E-3,3.796771634E-4,8.891857959E-3
1.407403192E1,-4.716766998E-4,-7.581204176E-3,1.120208763E-4,7.596689038E-3
1.408405292E1,9.517830331E-4,1.723081572E-3,-7.668223698E-4,2.112561855E-3
1.409407292E1,5.849723238E-4,-7.057212060E-4,-1.712443773E-4,9.325018376E-4
1.410409392E1,-1.760739950E-3,2.546146279E-4,-9.089400992E-4,1.997800261E-3
1.411411392E1,4.097097553E-5,3.822206054E-4,1.183942659E-3,1.244785697E-3
1.412413492E1,1.961642876E-3,-2.406641841E-3,4.297357518E-4,3.134428264E-3
1.413415492E1,-5.840903614E-4,1.300083939E-3,-1.071246807E-3,1.782960885E-3
1.414417592E1,6.343058776E-4,-3.650199855E-3,-1.114922808E-3,3.869025174E-3
1.415419692E1,1.209016657E-3,5.297488533E-3,-2.191402018E-4,5.438118099E-3
1.416421692E1,-1.263462240E-3,-7.105384953E-3,6.043089088E-4,7.242100622E-3
1.417423792E1,-1.416753046E-3,5.606705789E-3,6.405673921E-4,5.818304356E-3
1.418425792E1,2.682290506E-4,-4.276284948E-3,1.155090053E-3,4.437656229E-3
1.419427892E1,-1.410710975E-3,2.559638117E-3,3.918518778E-4,2.948796472E-3
1.420429892E1,7.123611867E-4,-1.214061282E-3,-3.983078059E-4,1.462891781E-3
1.421431992E1,2.644648775E-4,-7.352012908E-4,-5.964827724E-4,9.829823535E-4
1.422433992E1,-1.011189306E-3,-2.813986503E-4,-8.409610018E-4,1.344955174E-3
1.423436092E1,1.145058312E-3,-1.580262790E-3,2.027274575E-3,2.813935185E-3
1.424438092E1,-4.065149929E-3,3.041653428E-3,-3.549917368E-3,6.195079729E-3
1.425440192E1,2.484583762E-3,-4.193161614E-3,9.168405086E-6,4.873996805E-3
1.426442292E1,-3.876141272E-5,5.384896882E-3,2.786803525E-4,5.392242540E-3
1.427444292E1,-4.028184339E-4,-5.313088652E-3,-6.243304815E-4,5.364789116E-3
1.428446392E1,-4.496900365E-4,2.162937075E-3,-1.681309659E-4,2.215578015E-3
1.429448392E1,1.583475154E-3,-2.325657522E-3,-1.596295275E-3,3.234846995E-3
1.430450492E1,-3.337343223E-4,-2.933993819E-4,-6.202468649E-4,7.629993241E-4
1.431452492E1,-3.673073370E-4,4.273761064E-3,-6.219791248E-5,4.289967003E-3
1.432454592E1,2.112362068E-3,-6.553586572E-3,1.861403231E-3,7.132768919E-3
1.433456592E1,-3.687350545E-4,4.348732531E-3,4.718287382E-4,4.389767935E-3
1.434458692E1,-8.651482640E-4,-3.528897883E-3,1.401271904E-3,3.894247647E-3
1.435460792E1,-1.656534034E-3,4.220441915E-3,-7.227351889E-4,4.591141592E-3
1.436462792E1,1.910770312E-3,-2.569819801E-3,3.866245970E-5,3.202578926E-3
1.437464892E1,-2.821193310E-3,2.636263613E-3,1.749414951E-4,3.865180727E-3
1.438466892E1,-5.037104711E-4,-1.144626061E-3,1.054327004E-4,1.254993671E-3
1.439468992E1,-3.203551751E-4,2.012479585E-3,-5.105426535E-4,2.100798733E-3
1.440470992E1,-1.954529434E-4,9.340571705E-5,-9.100169409E-4,9.354449817E-4
1.441473092E1,-4.155861679E-4,-2.554188017E-3,6.640094798E-4,2.671609417E-3
1.442475092E1,8.709870744E-4,5.312790163E-3,-8.041909896E-4,5.443443850E-3
1.443477192E1,2.635195618E-3,-6.241616793E-3,-2.190539381E-3,7.120428282E-3
1.444479292E1,-7.936242037E-4,6.522381678E-3,2.110993955E-4,6.573877477E-3
1.445481292E1,6.003654562E-4,-3.934294917E-3,1.720910659E-3,4.335971479E-3
1.446483392E1,-1.789821661E-3,5.468261894E-3,-1.576829236E-4,5.755885129E-3
1.447485392E1,-5.793711171E-4,-2.591326833E-3,-1.278413460E-3,2.947030135E-3
1.448487492E1,-6.289060693E-4,-1.544971019E-3,1.993745100E-4,1.679943002E-3
1.449489492E1,1.544617815E-3,1.400757814E-3,-6.280397065E-4,2.177705334E-3
1.450491592E1,3.701639362E-4,-4.722381942E-3,9.488179348E-4,4.830959327E-3
1.451493592E1,-3.498352598E-4,4.727451131E-3,-2.149764914E-4,4.745249603E-3
1.452495692E1,4.190192558E-4,-3.925159108E-3,-8.661192842E-4,4.041362861E-3
1.453497692E1,-5.296766758E-4,3.929955885E-3,-1.047670608E-3,4.101551455E-3
1.454499792E1,2.238679444E-3,-3.258182434E-3,2.411509166E-3,4.630638713E-3
1.455501892E1,-1.286129234E-3,2.989819273E-3,-4.787424114E-4,3.289732815E-3
1.456503892E1,-6.043598987E-4,-2.568197902E-3,-3.043054603E-4,2.655841329E-3
1.457505992E1,5.183422472E-4,-6.607046816E-5,-1.138670137E-3,1.252842238E-3
1.458507992E1,-5.256168079E-4,1.607459970E-3,-2.040877007E-5,1.691335892E-3
1.459510092E1,9.346904699E-4,-2.625996713E-3,5.352564622E-4,2.838310147E-3
1.460512092E1,-9.383107536E-4,4.588506185E-3,1.522938255E-4,4.685937418E-3
1.461514192E1,1.613855129E-3,-5.448511802E-3,-8.636799175E-4,5.747760627E-3
1.462516192E1,1.307058847E-3,6.398294121E-3,-1.954927575E-4,6.533359619E-3
1.463518292E1,5.134944804E-4,-4.750311375E-3,5.601218436E-4,4.810703817E-3
1.464520392E1,7.664947771E-4,1.612779568E-3,1.109265490E-3,2.102151780E-3
1.465522392E1,-8.149698842E-4,-7.866074448E-4,9.199006017E-4,1.459158765E-3
1.466524492E1,-2.708861139E-4,9.609588888E-4,8.393428288E-5,1.001931253E-3
1.467526492E1,7.180729881E-5,2.193485387E-3,-4.202562850E-4,2.234535696E-3
1.468528592E1,9.879348800E-4,-3.196219914E-3,3.645773977E-4,3.365227146E-3
1.469530592E1,-2.807814162E-4,2.740628086E-3,2.046215814E-4,2.762562307E-3
1.470532692E1,1.189017203E-3,-3.023783909E-3,8.475088980E-4,3.357871702E-3
1.471534692E1,-1.080139307E-3,2.051377902E-3,-7.099946961E-4,2.424653519E-3
1.472536792E1,1.867713640E-3,-2.990518697E-3,1.211778726E-4,3.527922957E-3
1.473538892E1,-3.075052518E-4,1.267584972E-3,9.941942990E-4,1.640046781E-3
1.474540892E1,-6.342751440E-4,-4.028909840E-3,-7.808024529E-4,4.152598214E-3
1.475542992E1,1.465563197E-3,3.763785353E-4,1.138752559E-3,1.893751218E-3
1.476544992E1,-2.785640769E-3,3.175626975E-3,5.853476468E-4,4.264625780E-3
1.477547092E1,5.255329888E-4,-6.016556639E-3,2.276032232E-3,6.454104232E-3
1.478549092E1,-1.277693314E-3,6.365810987E-3,-8.036470972E-4,6.542315980E-3
1.479551192E1,2.594552934E-4,-4.877957515E-3,1.033653505E-3,4.993017739E-3
1.480553142E1,-1.001285156E-3,2.939219121E-3,-1.450616401E-4,3.108476135E-3
1.481555242E1,1.300735632E-3,-6.752873305E-4,1.842826605E-4,1.477120937E-3
1.482557342E1,-1.025269390E-3,-2.341627143E-3,3.560562618E-4,2.580924459E-3
1.483559342E1,4.257750697E-5,3.293887945E-3,-7.181426045E-4,3.371533692E-3
1.484561442E1,1.455384539E-3,-4.572024569E-3,-4.939043429E-4,4.823431799E-3
1.485563442E1,-1.265162602E-3,1.915233908E-3,-1.703104936E-4,2.301686989E-3
1.486565542E1,-1.292859437E-3,-3.085055505E-4,-6.644707173E-5,1.330817948E-3
1.487567542E1,2.680792240E-3,-3.172065830E-3,-1.786861103E-3,4.521230061E-3
1.488569642E1,2.013894264E-4,4.138045013E-3,-5.064134020E-4,4.173778715E-3
1.489571642E1,-4.168905318E-3,6.121895276E-4,3.528494854E-4,4.228362606E-3
1.490573742E1,4.622988403E-3,-1.031316258E-2,1.042075688E-3,1.134985753E-2
1.491575842E1,-1.205957960E-4,1.123250462E-2,-8.686264046E-4,1.126668608E-2
1.492577842E1,-3.301741555E-3,-8.198983967E-3,1.835885923E-4,8.840731880E-3
1.493579942E1,4.595958162E-3,2.629493829E-3,1.604542136E-3,5.532777304E-3
1.494581942E1,1.148496289E-3,5.988006014E-3,7.699076086E-4,6.145568930E-3
1.495584042E1,-4.896366969E-3,-1.110563241E-2,-3.101320472E-4,1.214107337E-2
1.496586042E1,5.042576231E-4,8.651295677E-3,-1.902899239E-4,8.668068002E-3
1.497588142E1,3.583803074E-3,-4.769776948E-3,-7.913329173E-4,6.018357284E-3
1.498590142E1,-2.697528340E-3,1.003690297E-3,-4.467198160E-4,2.912664064E-3
1.499592242E1,-1.159596373E-3,3.032396315E-3,-1.246273750E-3,3.477540714E-3
1.500594342E1,3.045002464E-3,-3.450802993E-3,8.504327852E-4,4.680097993E-3
1.501596342E1,-2.820933703E-3,3.980805166E-3,-3.729979508E-4,4.893220228E-3
1.502598442E1,-8.834840264E-4,-2.045661910E-3,1.981831156E-5,2.228378208E-3
1.503600442E1,1.179063693E-4,3.283751197E-3,5.653523840E-4,3.334148640E-3
1.504602542E1,1.324851066E-3,-3.143787850E-3,-5.901930854E-4,3.462218980E-3
1.505604542E1,-2.717113588E-3,1.080211718E-3,-1.292234985E-3,3.196785082E-3
1.506606642E1,7.441968191E-4,1.484479522E-3,1.634489745E-4,1.668599390E-3
1.507608642E1,3.210623050E-3,-1.036775531E-3,-4.698219709E-5,3.374197860E-3
1.508610742E1,-9.838556871E-4,2.860760782E-3,8.995053358E-4,3.156110599E-3
1.509612742E1,-1.757359132E-5,-2.116461517E-3,2.960031852E-4,2.137132675E-3
1.510614842E1,1.197626814E-3,4.343035631E-3,-7.439614274E-4,4.566152328E-3
1.511616942E1,8.032007609E-4,-5.691125058E-3,7.884127554E-4,5.801347305E-3
1.512618942E1,-7.230567280E-4,5.283495411E-3,-1.535473857E-4,5.334951883E-3
1.513621042E1,7.859333418E-4,-4.785545636E-3,1.047870144E-3,4.961569317E-3
1.514623042E1,-1.754239202E-5,3.548816778E-3,9.610513225E-4,3.676687082E-3
1.515625142E1,1.847653184E-4,-2.421312500E-3,2.606658498E-3,3.562521715E-3
1.516627142E1,2.604094334E-5,-3.818637924E-4,3.688044380E-4,5.315212133E-4
1.517629242E1,-2.163492609E-4,2.862074412E-3,1.623832854E-3,3.297743180E-3
1.518631342E1,1.521363156E-3,-4.009946249E-3,4.288728815E-4,4.310237432E-3
1.519633342E1,-1.841453835E-3,6.772588938E-3,-1.441117376E-3,7.164895844E-3
1.520635442E1,-7.122734096E-4,-5.419894122E-3,3.770226613E-4,5.479482803E-3
1.521637442E1,3.481968306E-4,5.148132797E-3,4.160918761E-4,5.176644162E-3
1.522639542E1,9.085258935E-4,-4.091172013E-3,1.668201294E-4,4.194155064E-3
1.523641542E1,-1.206518384E-3,8.448045701E-4,6.416556425E-5,1.474279007E-3
1.524643642E1,-2.208824735E-4,9.215036407E-4,-1.297125127E-4,9.564430788E-4
1.525645642E1,-1.116374042E-4,-3.356961999E-3,6.630679127E-4,3.423640727E-3
1.526647742E1,-9.702405659E-4,5.513761193E-3,-1.918068156E-4,5.601760357E-3
1.527649742E1,1.111046877E-3,-4.411743023E-3,4.047420807E-4,4.567462951E-3
1.528651842E1,1.216241624E-3,6.411343813E-3,7.014181465E-4,6.563273619E-3
