"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.637197400E1,2.577324204E-1,6.659886535E-1,9.783973458E0
1.638199400E1,2.577233754E-1,6.659647530E-1,9.783975213E0
1.639201300E1,2.578079408E-1,6.659418026E-1,9.783974628E0
1.640203200E1,2.577509853E-1,6.659669457E-1,9.783974043E0
1.641205100E1,2.578175704E-1,6.659974243E-1,9.783970535E0
1.642207000E1,2.577121013E-1,6.660434711E-1,9.783969950E0
1.643208900E1,2.577493956E-1,6.659598559E-1,9.783974628E0
1.644210800E1,2.577430550E-1,6.659339089E-1,9.783976967E0
1.645212700E1,2.577714323E-1,6.660040024E-1,9.783971120E0
1.646214600E1,2.577108039E-1,6.660187666E-1,9.783971704E0
1.647216600E1,2.576506872E-1,6.661961565E-1,9.783961179E0
1.648218500E1,2.577034036E-1,6.662901505E-1,9.783953578E0
1.649220400E1,2.577995720E-1,6.663030144E-1,9.783950070E0
1.650222300E1,2.577914772E-1,6.663394864E-1,9.783947731E0
1.651224200E1,2.577931949E-1,6.664246365E-1,9.783941883E0
1.652226100E1,2.578143910E-1,6.664909293E-1,9.783937206E0
1.653228000E1,2.578288629E-1,6.665029892E-1,9.783935452E0
1.654229900E1,2.577611448E-1,6.665698667E-1,9.783933113E0
1.655231800E1,2.576022650E-1,6.665901858E-1,9.783935452E0
1.656233800E1,2.575491467E-1,6.666126975E-1,9.783935452E0
1.657235700E1,2.574726943E-1,6.666252691E-1,9.783936621E0
1.658237600E1,2.573915277E-1,6.666939007E-1,9.783934282E0
1.659239500E1,2.574390729E-1,6.667367316E-1,9.783930189E0
1.660241400E1,2.574687840E-1,6.666840336E-1,9.783933113E0
1.661243300E1,2.574850649E-1,6.666460267E-1,9.783934867E0
1.662245200E1,2.574657325E-1,6.666474154E-1,9.783935452E0
1.663247100E1,2.574126873E-1,6.666641530E-1,9.783935452E0
1.664249000E1,2.573743880E-1,6.666881266E-1,9.783934867E0
1.665251000E1,2.573675724E-1,6.667985659E-1,9.783927850E0
1.666252900E1,2.572647893E-1,6.669682083E-1,9.783919079E0
1.667254800E1,2.572776897E-1,6.669852383E-1,9.783917325E0
1.668256700E1,2.572032291E-1,6.671249867E-1,9.783909724E0
1.669258600E1,2.571017251E-1,6.672589611E-1,9.783903292E0
1.670260500E1,2.570882399E-1,6.673504700E-1,9.783897445E0
1.671262400E1,2.570635537E-1,6.674928497E-1,9.783888089E0
1.672264300E1,2.571263565E-1,6.675399198E-1,9.783883411E0
1.673266300E1,2.569771428E-1,6.677378480E-1,9.783874056E0
1.674268200E1,2.569331608E-1,6.677722735E-1,9.783872886E0
1.675270100E1,2.568140055E-1,6.678841746E-1,9.783868209E0
1.676272008E1,2.568315837E-1,6.679504674E-1,9.783862946E0
1.677273908E1,2.568798963E-1,6.680251656E-1,9.783857099E0
1.678275808E1,2.568408113E-1,6.681024950E-1,9.783852421E0
1.679277708E1,2.567733125E-1,6.681777048E-1,9.783849497E0
1.680279608E1,2.568413778E-1,6.682566422E-1,9.783841896E0
1.681281508E1,2.567657477E-1,6.682633665E-1,9.783843650E0
1.682283508E1,2.567137806E-1,6.684058924E-1,9.783835464E0
1.683285408E1,2.567121360E-1,6.683952943E-1,9.783836049E0
1.684287308E1,2.566161686E-1,6.684377597E-1,9.783835464E0
1.685289208E1,2.566522204E-1,6.683842577E-1,9.783838388E0
1.686291108E1,2.566145606E-1,6.684330089E-1,9.783836049E0
1.687293008E1,2.564999004E-1,6.684066233E-1,9.783840727E0
1.688294908E1,2.563723397E-1,6.683977063E-1,9.783844820E0
1.689296808E1,2.564224431E-1,6.683428156E-1,9.783847159E0
1.690298708E1,2.563706952E-1,6.683407690E-1,9.783848913E0
1.691300708E1,2.563727052E-1,6.683808956E-1,9.783845989E0
1.692302608E1,2.563655241E-1,6.684379790E-1,9.783841896E0
1.693304508E1,2.563755374E-1,6.684532548E-1,9.783840727E0
1.694306408E1,2.563790458E-1,6.684006299E-1,9.783844235E0
1.695308308E1,2.564507655E-1,6.684023110E-1,9.783842481E0
1.696310208E1,2.565435535E-1,6.683716862E-1,9.783841896E0
1.697312108E1,2.565617712E-1,6.684451418E-1,9.783836634E0
1.698314008E1,2.566330707E-1,6.684247497E-1,9.783836049E0
1.699315908E1,2.566746773E-1,6.685216673E-1,9.783828447E0
1.700317908E1,2.567012822E-1,6.685213018E-1,9.783827863E0
1.701319808E1,2.567645417E-1,6.685329963E-1,9.783824939E0
1.702321708E1,2.567625500E-1,6.685017136E-1,9.783827278E0
1.703323608E1,2.566291239E-1,6.685094612E-1,9.783830202E0
1.704325508E1,2.566071054E-1,6.685643519E-1,9.783827278E0
1.705327408E1,2.566331073E-1,6.686109835E-1,9.783823185E0
1.706329308E1,2.566797754E-1,6.686706982E-1,9.783817922E0
1.707331208E1,2.567296594E-1,6.686365651E-1,9.783819092E0
1.708333108E1,2.566304029E-1,6.686477479E-1,9.783820846E0
1.709335108E1,2.566511240E-1,6.685520728E-1,9.783826693E0
1.710337008E1,2.565867315E-1,6.685456409E-1,9.783829032E0
1.711338908E1,2.566725577E-1,6.685347504E-1,9.783827278E0
1.712340808E1,2.566510509E-1,6.685304381E-1,9.783828447E0
1.713342708E1,2.567122457E-1,6.685031755E-1,9.783828447E0
1.714344608E1,2.566797023E-1,6.685229098E-1,9.783827863E0
1.715346508E1,2.567439303E-1,6.685517804E-1,9.783824354E0
1.716348408E1,2.567918957E-1,6.684982053E-1,9.783826693E0
1.717350308E1,2.568345073E-1,6.686014087E-1,9.783818507E0
1.718352308E1,2.568577500E-1,6.686807115E-1,9.783812660E0
1.719354208E1,2.568871505E-1,6.687169643E-1,9.783809152E0
1.720356108E1,2.569056423E-1,6.687533632E-1,9.783806228E0
1.721358008E1,2.568671604E-1,6.687909316E-1,9.783805059E0
1.722359908E1,2.568558314E-1,6.688336893E-1,9.783802135E0
1.723361808E1,2.568819063E-1,6.688374900E-1,9.783801550E0
1.724363708E1,2.568518297E-1,6.689213245E-1,9.783796288E0
1.725365608E1,2.567901598E-1,6.688608058E-1,9.783802135E0
1.726367608E1,2.567554054E-1,6.688555433E-1,9.783803304E0
1.727369508E1,2.568317299E-1,6.688968392E-1,9.783798627E0
1.728371408E1,2.567753225E-1,6.688994705E-1,9.783799796E0
1.729373308E1,2.568132563E-1,6.688267457E-1,9.783803889E0
1.730375208E1,2.567728009E-1,6.688469186E-1,9.783803304E0
1.731377108E1,2.568151384E-1,6.687137483E-1,9.783811491E0
1.732379008E1,2.568567450E-1,6.686726716E-1,9.783813245E0
1.733380908E1,2.569016224E-1,6.686435086E-1,9.783813829E0
1.734382808E1,2.568882834E-1,6.685741460E-1,9.783819092E0
1.735384808E1,2.569058616E-1,6.686029436E-1,9.783816753E0
1.736386708E1,2.568994114E-1,6.686273557E-1,9.783814999E0
1.737388608E1,2.568980044E-1,6.685775813E-1,9.783818507E0
1.738390508E1,2.569039795E-1,6.685848903E-1,9.783817922E0
1.739392408E1,2.569594550E-1,6.685457139E-1,9.783819092E0
1.740394308E1,2.570663860E-1,6.686306448E-1,9.783810321E0
1.741396208E1,2.570352130E-1,6.686764723E-1,9.783808567E0
1.742398108E1,2.570738229E-1,6.686707713E-1,9.783807397E0
1.743400008E1,2.570694740E-1,6.686997881E-1,9.783805643E0
1.744402008E1,2.571548982E-1,6.687307052E-1,9.783801550E0
1.745403908E1,2.570558244E-1,6.688545200E-1,9.783795703E0
1.746405808E1,2.570582729E-1,6.689073642E-1,9.783792195E0
1.747407708E1,2.570386665E-1,6.688885801E-1,9.783793949E0
1.748409608E1,2.569386974E-1,6.688330315E-1,9.783800381E0
1.749411508E1,2.569558188E-1,6.687895428E-1,9.783802720E0
1.750413408E1,2.568697002E-1,6.688556164E-1,9.783800381E0
1.751415308E1,2.569438685E-1,6.688400482E-1,9.783799796E0
1.752417208E1,2.568950260E-1,6.688988127E-1,9.783796872E0
1.753419208E1,2.569049480E-1,6.688430449E-1,9.783800381E0
1.754421108E1,2.568863283E-1,6.688417292E-1,9.783800966E0
1.755423008E1,2.569312787E-1,6.687627918E-1,9.783805059E0
1.756424908E1,2.569414748E-1,6.686337876E-1,9.783813829E0
1.757426808E1,2.569305478E-1,6.686126646E-1,9.783815584E0
1.758428708E1,2.569385695E-1,6.685379664E-1,9.783820261E0
1.759430608E1,2.569469931E-1,6.685585778E-1,9.783818507E0
1.760432508E1,2.570003490E-1,6.685042718E-1,9.783820846E0
1.761434508E1,2.570149853E-1,6.685343119E-1,9.783818507E0
1.762436408E1,2.569934237E-1,6.685537539E-1,9.783817922E0
1.763438308E1,2.569845980E-1,6.685853288E-1,9.783815584E0
1.764440208E1,2.570421748E-1,6.685479067E-1,9.783816753E0
1.765442108E1,2.569558736E-1,6.685260527E-1,9.783820846E0
1.766444008E1,2.570004038E-1,6.685152353E-1,9.783820261E0
1.767445908E1,2.569926562E-1,6.685225444E-1,9.783819677E0
1.768447808E1,2.570873263E-1,6.685199131E-1,9.783817338E0
1.769449708E1,2.571521938E-1,6.684964512E-1,9.783817338E0
1.770451708E1,2.571612936E-1,6.684881189E-1,9.783817922E0
1.771453608E1,2.572099351E-1,6.685795547E-1,9.783810321E0
1.772455508E1,2.571977473E-1,6.685688104E-1,9.783811491E0
1.773457408E1,2.572524370E-1,6.685672025E-1,9.783810321E0
1.774459308E1,2.572849256E-1,6.685492954E-1,9.783810321E0
1.775461208E1,2.572727378E-1,6.685210095E-1,9.783812660E0
1.776463146E1,2.573380622E-1,6.685180859E-1,9.783810906E0
1.777465046E1,2.574457423E-1,6.684609293E-1,9.783812075E0
1.778466946E1,2.574269216E-1,6.683281244E-1,9.783822016E0
1.779468946E1,2.574287671E-1,6.682505757E-1,9.783827278E0
1.780470846E1,2.575034836E-1,6.680886079E-1,9.783836049E0
1.781472746E1,2.576327984E-1,6.680030923E-1,9.783838388E0
1.782474646E1,2.577303556E-1,6.679127529E-1,9.783841896E0
1.783476546E1,2.577780835E-1,6.679169921E-1,9.783840727E0
1.784478446E1,2.578247150E-1,6.678812510E-1,9.783841896E0
1.785480346E1,2.576605362E-1,6.678417823E-1,9.783848913E0
1.786482246E1,2.576662372E-1,6.677499079E-1,9.783854760E0
1.787484246E1,2.576477088E-1,6.676798144E-1,9.783860022E0
1.788486146E1,2.576796127E-1,6.675663053E-1,9.783867039E0
1.789488046E1,2.575778894E-1,6.674870756E-1,9.783875225E0
1.790489946E1,2.576214512E-1,6.675015474E-1,9.783872886E0
1.791491846E1,2.576890596E-1,6.675151422E-1,9.783870547E0
1.792493746E1,2.577728392E-1,6.674432945E-1,9.783872886E0
1.793495646E1,2.577745751E-1,6.673730548E-1,9.783877564E0
1.794497546E1,2.578008693E-1,6.674804243E-1,9.783869963E0
1.795499446E1,2.578531288E-1,6.675527105E-1,9.783863531E0
1.796501446E1,2.578342350E-1,6.676021195E-1,9.783860607E0
1.797503346E1,2.578175522E-1,6.676026312E-1,9.783861192E0
1.798505246E1,2.577167791E-1,6.676536481E-1,9.783860022E0
1.799507146E1,2.576944865E-1,6.676431962E-1,9.783861777E0
1.800509046E1,2.576302403E-1,6.676872696E-1,9.783860022E0
1.801510946E1,2.576769266E-1,6.677130704E-1,9.783857099E0
1.802512846E1,2.577007906E-1,6.677128512E-1,9.783856514E0
1.803514746E1,2.577641598E-1,6.677658416E-1,9.783851252E0
1.804516746E1,2.577041710E-1,6.677605791E-1,9.783853006E0
1.805518646E1,2.578025504E-1,6.678353503E-1,9.783845404E0
1.806520546E1,2.578758233E-1,6.678019481E-1,9.783845989E0
1.807522446E1,2.578419460E-1,6.678133502E-1,9.783845989E0
1.808524346E1,2.578661023E-1,6.677765858E-1,9.783847743E0
1.809526246E1,2.578800626E-1,6.677012298E-1,9.783852421E0
1.810528146E1,2.579485298E-1,6.677147515E-1,9.783850082E0
1.811530046E1,2.579455148E-1,6.676866118E-1,9.783851836E0
1.812531946E1,2.580445886E-1,6.676372028E-1,9.783852421E0
1.813533946E1,2.581066056E-1,6.676059202E-1,9.783853006E0
1.814535846E1,2.580696768E-1,6.675840662E-1,9.783855929E0
1.815537746E1,2.580825407E-1,6.676033621E-1,9.783854175E0
1.816539646E1,2.580760722E-1,6.676160797E-1,9.783853590E0
1.817541546E1,2.581160160E-1,6.676282858E-1,9.783851252E0
1.818543446E1,2.581608385E-1,6.676893892E-1,9.783845989E0
1.819545346E1,2.581743054E-1,6.677822869E-1,9.783839557E0
1.820547246E1,2.581693353E-1,6.679020086E-1,9.783831371E0
1.821549246E1,2.581901843E-1,6.679028857E-1,9.783830786E0
1.822551146E1,2.582045099E-1,6.680594449E-1,9.783819677E0
1.823553046E1,2.581765164E-1,6.680738436E-1,9.783819677E0
1.824554946E1,2.580783380E-1,6.679645007E-1,9.783829617E0
1.825556846E1,2.580122096E-1,6.678726263E-1,9.783837218E0
1.826558746E1,2.579900450E-1,6.677651837E-1,9.783845404E0
1.827560646E1,2.580278509E-1,6.676666582E-1,9.783851252E0
1.828562546E1,2.580968846E-1,6.676019002E-1,9.783853590E0
1.829564446E1,2.580648163E-1,6.675503717E-1,9.783858268E0
1.830566446E1,2.582209004E-1,6.674836403E-1,9.783858268E0
1.831568346E1,2.582435218E-1,6.674742848E-1,9.783858268E0
1.832570246E1,2.582553442E-1,6.674250220E-1,9.783861777E0
1.833572146E1,2.582351895E-1,6.675092219E-1,9.783856514E0
1.834574046E1,2.582996734E-1,6.674948231E-1,9.783855929E0
1.835575946E1,2.582778742E-1,6.675166040E-1,9.783854760E0
1.836577846E1,2.583049541E-1,6.675263250E-1,9.783853590E0
1.837579746E1,2.583309742E-1,6.676450235E-1,9.783844820E0
1.838581746E1,2.582814008E-1,6.676727977E-1,9.783844235E0
1.839583646E1,2.582764672E-1,6.676671698E-1,9.783844820E0
1.840585546E1,2.582486930E-1,6.677222798E-1,9.783841311E0
1.841587446E1,2.582686649E-1,6.676695087E-1,9.783844820E0
1.842589346E1,2.582516348E-1,6.676830304E-1,9.783844235E0
1.843591246E1,2.582877962E-1,6.677287848E-1,9.783840142E0
1.844593146E1,2.582996185E-1,6.676862463E-1,9.783842481E0
1.845595046E1,2.583422484E-1,6.676173223E-1,9.783845989E0
1.846596946E1,2.583724347E-1,6.674707764E-1,9.783855345E0
1.847598946E1,2.584601977E-1,6.674599591E-1,9.783853590E0
1.848600846E1,2.583912188E-1,6.674902915E-1,9.783853590E0
1.849602746E1,2.583552767E-1,6.674715073E-1,9.783855929E0
1.850604646E1,2.583103445E-1,6.674323310E-1,9.783859438E0
1.851606546E1,2.582147426E-1,6.673774403E-1,9.783865870E0
1.852608446E1,2.581843919E-1,6.673479118E-1,9.783868793E0
1.853610346E1,2.580651269E-1,6.673789021E-1,9.783869963E0
1.854612246E1,2.581179163E-1,6.673319782E-1,9.783871717E0
1.855614146E1,2.580457215E-1,6.672734329E-1,9.783877564E0
1.856616146E1,2.581739582E-1,6.673466693E-1,9.783869378E0
1.857618046E1,2.581931444E-1,6.674275801E-1,9.783862946E0
1.858619946E1,2.581865297E-1,6.674738462E-1,9.783860022E0
1.859621846E1,2.581794400E-1,6.674737000E-1,9.783860022E0
1.860623746E1,2.582279719E-1,6.674540388E-1,9.783860607E0
1.861625646E1,2.582312427E-1,6.674628096E-1,9.783859438E0
1.862627546E1,2.582297809E-1,6.674976005E-1,9.783857099E0
1.863629446E1,2.583120622E-1,6.674912417E-1,9.783855345E0
1.864631446E1,2.582103571E-1,6.674231947E-1,9.783862946E0
1.865633346E1,2.581568917E-1,6.674007560E-1,9.783865870E0
1.866635246E1,2.581178981E-1,6.673601910E-1,9.783869378E0
1.867637146E1,2.581096389E-1,6.672839579E-1,9.783875225E0
1.868639046E1,2.581878819E-1,6.672472666E-1,9.783875225E0
1.869640946E1,2.581727522E-1,6.672713133E-1,9.783874056E0
1.870642846E1,2.580876387E-1,6.672827154E-1,9.783875810E0
1.871644746E1,2.580061614E-1,6.673343901E-1,9.783874640E0
1.872646746E1,2.580078242E-1,6.672829346E-1,9.783877564E0
1.873648646E1,2.579385895E-1,6.672874662E-1,9.783879318E0
1.874650546E1,2.579379317E-1,6.670907805E-1,9.783892767E0
1.875652446E1,2.578114126E-1,6.670133780E-1,9.783901538E0
1.876654333E1,2.578343081E-1,6.670005141E-1,9.783901538E0
1.877656233E1,2.578936756E-1,6.669584142E-1,9.783902707E0
1.878658133E1,2.579743306E-1,6.670372785E-1,9.783895690E0
1.879660033E1,2.579623621E-1,6.670491922E-1,9.783895106E0
1.880661933E1,2.580403311E-1,6.670172518E-1,9.783895106E0
1.881663933E1,2.580605588E-1,6.670670262E-1,9.783891013E0
1.882665833E1,2.580594807E-1,6.671398971E-1,9.783886335E0
1.883667733E1,2.579019896E-1,6.670145474E-1,9.783899199E0
1.884669633E1,2.579761762E-1,6.669630188E-1,9.783900368E0
1.885671533E1,2.579487125E-1,6.669636036E-1,9.783900953E0
1.886673433E1,2.579493886E-1,6.670619830E-1,9.783894521E0
1.887675333E1,2.579421344E-1,6.670402752E-1,9.783896275E0
1.888677233E1,2.578772669E-1,6.671215515E-1,9.783892182E0
1.889679133E1,2.578518680E-1,6.670744083E-1,9.783896275E0
1.890681133E1,2.577268107E-1,6.670096504E-1,9.783903877E0
1.891683033E1,2.576774200E-1,6.670275575E-1,9.783903877E0
1.892684933E1,2.577216761E-1,6.670563550E-1,9.783900953E0
1.893686833E1,2.577927746E-1,6.671542228E-1,9.783892182E0
1.894688733E1,2.577464719E-1,6.671019633E-1,9.783896860E0
1.895690633E1,2.576454065E-1,6.670396905E-1,9.783903877E0
1.896692533E1,2.576773652E-1,6.670165209E-1,9.783904461E0
1.897694433E1,2.577134535E-1,6.670123547E-1,9.783903877E0
1.898696433E1,2.578539876E-1,6.669487663E-1,9.783904461E0
1.899698333E1,2.579927311E-1,6.669781485E-1,9.783899199E0
1.900700233E1,2.580348676E-1,6.669605338E-1,9.783899199E0
1.901702133E1,2.580394905E-1,6.669945938E-1,9.783896860E0
1.902704033E1,2.581152668E-1,6.670001487E-1,9.783894521E0
1.903705933E1,2.580727100E-1,6.670315044E-1,9.783893352E0
1.904707833E1,2.580528843E-1,6.670292386E-1,9.783893936E0
1.905709733E1,2.581113382E-1,6.669947400E-1,9.783894521E0
1.906711633E1,2.580097428E-1,6.669784409E-1,9.783898614E0
1.907713633E1,2.580471833E-1,6.669400685E-1,9.783900368E0
1.908715533E1,2.579626727E-1,6.669017693E-1,9.783905046E0
1.909717433E1,2.580197927E-1,6.669234771E-1,9.783902122E0
1.910719333E1,2.579673505E-1,6.669586334E-1,9.783900953E0
1.911721233E1,2.579540298E-1,6.668791113E-1,9.783906800E0
1.912723133E1,2.578857270E-1,6.669165335E-1,9.783906215E0
1.913725033E1,2.578603830E-1,6.669812914E-1,9.783902122E0
1.914726933E1,2.578813234E-1,6.670188598E-1,9.783899199E0
1.915728933E1,2.578166751E-1,6.669892582E-1,9.783902707E0
1.916730833E1,2.577766765E-1,6.669733246E-1,9.783905046E0
1.917732733E1,2.578179176E-1,6.671149734E-1,9.783894521E0
1.918734633E1,2.578511371E-1,6.670201023E-1,9.783899783E0
1.919736533E1,2.579122953E-1,6.669342213E-1,9.783903877E0
1.920738433E1,2.579647558E-1,6.667289110E-1,9.783916740E0
1.921740333E1,2.580304639E-1,6.666675883E-1,9.783919079E0
1.922742233E1,2.581227768E-1,6.666317741E-1,9.783919079E0
1.923744233E1,2.581983521E-1,6.665690627E-1,9.783921418E0
1.924746133E1,2.581328267E-1,6.666141593E-1,9.783920249E0
1.925748033E1,2.582181778E-1,6.666491695E-1,9.783915571E0
1.926749933E1,2.582886367E-1,6.665988104E-1,9.783917325E0
1.927751833E1,2.582786782E-1,6.665427502E-1,9.783921418E0
1.928753733E1,2.582674223E-1,6.664884442E-1,9.783924927E0
1.929755633E1,2.582722828E-1,6.665195075E-1,9.783923172E0
1.930757533E1,2.583019940E-1,6.665121985E-1,9.783922588E0
1.931759433E1,2.583786291E-1,6.664758727E-1,9.783923172E0
1.932761433E1,2.584205280E-1,6.664964110E-1,9.783920833E0
1.933763333E1,2.584060927E-1,6.665887970E-1,9.783914402E0
1.934765233E1,2.583815344E-1,6.666050962E-1,9.783914402E0
1.935767133E1,2.583920594E-1,6.665868967E-1,9.783914986E0
1.936769033E1,2.583238662E-1,6.665661391E-1,9.783918495E0
1.937770933E1,2.583660393E-1,6.665398266E-1,9.783919079E0
1.938772833E1,2.583547286E-1,6.665771757E-1,9.783916740E0
1.939774733E1,2.583390507E-1,6.666597676E-1,9.783911478E0
1.940776733E1,2.583732204E-1,6.665966908E-1,9.783914986E0
1.941778633E1,2.583708998E-1,6.665130025E-1,9.783920833E0
1.942780533E1,2.585194556E-1,6.664139653E-1,9.783923757E0
1.943782433E1,2.585309490E-1,6.663698188E-1,9.783926096E0
1.944784333E1,2.585360836E-1,6.662419110E-1,9.783934867E0
1.945786233E1,2.585135718E-1,6.662226883E-1,9.783936621E0
1.946788133E1,2.585798464E-1,6.661814654E-1,9.783937790E0
1.947790033E1,2.586188217E-1,6.662044157E-1,9.783935452E0
1.948791933E1,2.586720862E-1,6.661731331E-1,9.783936036E0
1.949793933E1,2.586953289E-1,6.661832196E-1,9.783934867E0
1.950795833E1,2.587913328E-1,6.662596719E-1,9.783926681E0
1.951797733E1,2.588261238E-1,6.663542506E-1,9.783919664E0
1.952799633E1,2.588385491E-1,6.663452605E-1,9.783919664E0
1.953801533E1,2.587983130E-1,6.663091540E-1,9.783923172E0
1.954803433E1,2.588466804E-1,6.662927087E-1,9.783923172E0
1.955805333E1,2.587707945E-1,6.663274996E-1,9.783922588E0
1.956807233E1,2.587849740E-1,6.665037201E-1,9.783910308E0
1.957809233E1,2.587211114E-1,6.665268166E-1,9.783910308E0
1.958811133E1,2.585615190E-1,6.666104317E-1,9.783909139E0
1.959813033E1,2.585496053E-1,6.666691963E-1,9.783905631E0
1.960814933E1,2.586467970E-1,6.666216876E-1,9.783906215E0
1.961816833E1,2.586458285E-1,6.665662122E-1,9.783909724E0
1.962818733E1,2.586346457E-1,6.665580261E-1,9.783910893E0
1.963820633E1,2.586839268E-1,6.665866043E-1,9.783907385E0
1.964822533E1,2.587356564E-1,6.665206039E-1,9.783910308E0
1.965824533E1,2.586439099E-1,6.665576606E-1,9.783910308E0
1.966826433E1,2.587047392E-1,6.664811352E-1,9.783913817E0
1.967828333E1,2.586538319E-1,6.664141115E-1,9.783920249E0
1.968830233E1,2.586937026E-1,6.664350153E-1,9.783917325E0
1.969832133E1,2.587064020E-1,6.664893944E-1,9.783913232E0
1.970834033E1,2.587385069E-1,6.664334804E-1,9.783916156E0
1.971835933E1,2.586545628E-1,6.664505835E-1,9.783917325E0
1.972837833E1,2.585753330E-1,6.665276936E-1,9.783914402E0
1.973839833E1,2.586181639E-1,6.665330292E-1,9.783912647E0
1.974841733E1,2.585196566E-1,6.665398266E-1,9.783914986E0
1.975843633E1,2.586887142E-1,6.665254278E-1,9.783911478E0
1.976845508E1,2.585971505E-1,6.665641657E-1,9.783911478E0
1.977847408E1,2.586093200E-1,6.665297402E-1,9.783913232E0
1.978849308E1,2.585345853E-1,6.666653225E-1,9.783906215E0
1.979851208E1,2.585341833E-1,6.667041334E-1,9.783903292E0
1.980853108E1,2.584887760E-1,6.667294957E-1,9.783902707E0
1.981855008E1,2.584945318E-1,6.668310180E-1,9.783895690E0
1.982857008E1,2.585002329E-1,6.669079819E-1,9.783890428E0
1.983858908E1,2.582467195E-1,6.670460493E-1,9.783887504E0
1.984860808E1,2.583367849E-1,6.670217834E-1,9.783886920E0
1.985862708E1,2.583435092E-1,6.670701691E-1,9.783883411E0
1.986864608E1,2.583746639E-1,6.670819366E-1,9.783881657E0
1.987866508E1,2.584182257E-1,6.671080298E-1,9.783878734E0
1.988868408E1,2.584285679E-1,6.670353051E-1,9.783883411E0
1.989870308E1,2.583499960E-1,6.670228066E-1,9.783886335E0
1.990872308E1,2.583853899E-1,6.669918164E-1,9.783887504E0
1.991874208E1,2.583315407E-1,6.669430652E-1,9.783892182E0
1.992876108E1,2.584126891E-1,6.669853844E-1,9.783887504E0
1.993878008E1,2.584298653E-1,6.669416034E-1,9.783889843E0
1.994879908E1,2.584383255E-1,6.668669052E-1,9.783895106E0
1.995881808E1,2.583698400E-1,6.668365728E-1,9.783898614E0
1.996883708E1,2.582407079E-1,6.668166923E-1,9.783903292E0
1.997885608E1,2.582452577E-1,6.667316153E-1,9.783909139E0
1.998887608E1,2.581350377E-1,6.667529576E-1,9.783910893E0
1.999889508E1,2.582097907E-1,6.667031101E-1,9.783912063E0
2.000891408E1,2.581250609E-1,6.666709504E-1,9.783916740E0
2.001893308E1,2.580388875E-1,6.667175089E-1,9.783915571E0
2.002895208E1,2.581279662E-1,6.667193361E-1,9.783913232E0
2.003897108E1,2.580475670E-1,6.667704262E-1,9.783911478E0
2.004899008E1,2.580317064E-1,6.667014290E-1,9.783916740E0
2.005900908E1,2.578942969E-1,6.667600474E-1,9.783916740E0
2.006902808E1,2.578943517E-1,6.667537616E-1,9.783916740E0
2.007904808E1,2.578107000E-1,6.666712428E-1,9.783924927E0
2.008906708E1,2.577763110E-1,6.665296671E-1,9.783935452E0
2.009908608E1,2.577943460E-1,6.664387429E-1,9.783940714E0
2.010910508E1,2.577175100E-1,6.664342844E-1,9.783943053E0
2.011912408E1,2.577064368E-1,6.664628626E-1,9.783941883E0
2.012914308E1,2.576052617E-1,6.665208232E-1,9.783940129E0
2.013916208E1,2.576716459E-1,6.665176803E-1,9.783938960E0
2.014918108E1,2.577089219E-1,6.665681125E-1,9.783934282E0
2.015920108E1,2.576508517E-1,6.666461729E-1,9.783930774E0
2.016922008E1,2.577440600E-1,6.666761398E-1,9.783926096E0
2.017923908E1,2.576338765E-1,6.667621670E-1,9.783923172E0
2.018925808E1,2.571465659E-1,6.669209189E-1,9.783924927E0
2.019927708E1,2.577198488E-1,6.667588779E-1,9.783921418E0
2.020929608E1,2.575385669E-1,6.667583663E-1,9.783926096E0
2.021931508E1,2.577679239E-1,6.667012098E-1,9.783923757E0
2.022933408E1,2.578582451E-1,6.665923785E-1,9.783929020E0
2.023935408E1,2.574618222E-1,6.666918542E-1,9.783932528E0
2.024937308E1,2.576617239E-1,6.666761398E-1,9.783928435E0
2.025939208E1,2.574940001E-1,6.669368526E-1,9.783914986E0
2.026941108E1,2.576714814E-1,6.670529198E-1,9.783902122E0
2.027943008E1,2.577345217E-1,6.672205887E-1,9.783889259E0
2.028944908E1,2.578099508E-1,6.673692542E-1,9.783876979E0
2.029946808E1,2.578503879E-1,6.674137661E-1,9.783872886E0
2.030948708E1,2.578149575E-1,6.672979912E-1,9.783881657E0
2.031950608E1,2.577405699E-1,6.671713990E-1,9.783892767E0
2.032952608E1,2.575678212E-1,6.669847266E-1,9.783909724E0
2.033954508E1,2.573701123E-1,6.668476825E-1,9.783924342E0
2.034956408E1,2.571719099E-1,6.667322000E-1,9.783937206E0
2.035958308E1,2.569858406E-1,6.666675883E-1,9.783946561E0
2.036960208E1,2.571660262E-1,6.667876024E-1,9.783933697E0
2.037962108E1,2.571523766E-1,6.667927918E-1,9.783933697E0
2.038964008E1,2.572314967E-1,6.669125866E-1,9.783923757E0
2.039965908E1,2.572897861E-1,6.668511909E-1,9.783926096E0
2.040967908E1,2.572096427E-1,6.667356353E-1,9.783936036E0
2.041969808E1,2.571211671E-1,6.665703052E-1,9.783949485E0
2.042971708E1,2.570618726E-1,6.665083247E-1,9.783955332E0
2.043973608E1,2.570836352E-1,6.664575271E-1,9.783958256E0
2.044975508E1,2.570586749E-1,6.664772614E-1,9.783957671E0
2.045977408E1,2.571566158E-1,6.665377801E-1,9.783951239E0
2.046979308E1,2.572123471E-1,6.667427250E-1,9.783935452E0
