"Time t (s)","Angular Velocity x (rad/s)","Angular Velocity y (rad/s)","Angular Velocity z (rad/s)","Absolute Angular Velocity (rad/s)"
1.706100082E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.707200050E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.709099960E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.710099983E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.711100006E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.712100029E1,8.522107770E-3,1.065263471E-3,2.130526942E-3,8.848742641E-3
1.713100052E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.713999939E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.714999962E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.715999985E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.717000008E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.718000031E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.722900009E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.723900032E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.725000000E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.725900078E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.727000046E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.732799911E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.733799934E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.734799957E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.735799980E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.736899948E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.737700081E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.738699913E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.742700005E1,6.391580697E-3,3.195790349E-3,0.000000000E0,7.146004703E-3
1.743700027E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.744700050E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.746699905E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.747699928E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.748699951E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.750600052E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.751600075E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.752599907E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.753599930E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.755599976E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.756500053E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.757500076E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.758499908E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.759499931E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.760499954E1,5.326317681E-3,2.130526942E-3,-2.130526942E-3,6.119472963E-3
1.761499977E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.764399910E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.765500069E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.766500092E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.767399979E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.768400002E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.769400024E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.770299911E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.771299934E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.772400093E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
1.773299980E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.774300003E1,5.326317681E-3,4.261053885E-3,-1.065263471E-3,6.903696780E-3
1.775300026E1,5.326317681E-3,4.261053885E-3,-1.065263471E-3,6.903696780E-3
1.776300049E1,5.326317681E-3,3.195790349E-3,-1.065263471E-3,6.302183865E-3
1.777300072E1,5.326317681E-3,3.195790349E-3,-1.065263471E-3,6.302183865E-3
1.778300095E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.779299927E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.780299950E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.782200050E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.783200073E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.787199974E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.788100052E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.789100075E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.790099907E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.791099930E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.792099953E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.793099976E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.795000076E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.799099922E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.801000023E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.802000046E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.803000069E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.804899979E1,7.456844234E-3,1.065263471E-3,1.065263471E-3,7.607502562E-3
1.805999947E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.806900024E1,5.326317681E-3,3.195790349E-3,1.065263471E-3,6.302183865E-3
1.807900047E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.809000015E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.809900093E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.810799980E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.811899948E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.812800026E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.813800049E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.814900017E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.815800095E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.820800018E1,4.261053885E-3,1.065263471E-3,-1.065263471E-3,4.519530355E-3
1.821699905E1,3.195790349E-3,0.000000000E0,-1.065263471E-3,3.368658746E-3
1.822699928E1,4.261053885E-3,1.065263471E-3,-1.065263471E-3,4.519530355E-3
1.823800087E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.824799919E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.825699997E1,5.326317681E-3,3.195790349E-3,1.065263471E-3,6.302183865E-3
1.827700043E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.828599930E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.829700089E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.832600021E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.833600044E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.834600067E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.835600090E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.836499977E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.837500000E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.838500023E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.839500046E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.840500069E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.841600037E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.844400024E1,5.326317681E-3,0.000000000E0,1.065263471E-3,5.431799577E-3
1.845400047E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.846400070E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.847500038E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.848399925E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.849399948E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.850399971E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.851399994E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.852400017E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.853400040E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.854299927E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.855400085E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.856399918E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.857299995E1,3.195790349E-3,1.065263471E-3,1.065263471E-3,3.533079156E-3
1.862199974E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.863199997E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.864200020E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.865200043E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.866200066E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.867200089E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.868199921E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.869199944E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.870199966E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.871100044E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.872100067E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.873100090E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.874099922E1,6.391580697E-3,3.195790349E-3,0.000000000E0,7.146004703E-3
1.875099945E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.876099968E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.877099991E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.878100014E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.879100037E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.879999924E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.884000015E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.885899925E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.887000084E1,4.261053885E-3,4.261053885E-3,0.000000000E0,6.026040300E-3
1.887999916E1,4.261053885E-3,4.261053885E-3,-1.065263471E-3,6.119472963E-3
1.888899994E1,4.261053885E-3,4.261053885E-3,-2.130526942E-3,6.391580697E-3
1.892900085E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.893799973E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.894799995E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.895899963E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.896800041E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.897800064E1,6.391580697E-3,3.195790349E-3,0.000000000E0,7.146004703E-3
1.898800087E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.899799919E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.901700020E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.902799988E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.903700066E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.904700089E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.905699921E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.906699944E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.907699966E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.908699989E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.909600067E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.910700035E1,7.456844234E-3,1.065263471E-3,-1.065263471E-3,7.607502562E-3
1.911599922E1,5.326317681E-3,0.000000000E0,-1.065263471E-3,5.431799577E-3
1.912599945E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.913699913E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.914599991E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.915600014E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.916600037E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.918499947E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.919599915E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.920499992E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.921500015E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.922599983E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.923500061E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.928400040E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.929400063E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.930400085E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.931399918E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.932399940E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.933399963E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.934399986E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.935300064E1,2.130526942E-3,2.130526942E-3,-1.065263471E-3,3.195790349E-3
1.936400032E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.937299919E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.938299942E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.939399910E1,8.522107770E-3,1.065263471E-3,1.065263471E-3,8.654241540E-3
1.941300011E1,7.456844234E-3,3.195790349E-3,0.000000000E0,8.112804703E-3
1.942300034E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.943300056E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.944199944E1,4.261053885E-3,1.065263471E-3,1.065263471E-3,4.519530355E-3
1.945199966E1,3.195790349E-3,1.065263471E-3,1.065263471E-3,3.533079156E-3
1.946299934E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.947200012E1,7.456844234E-3,1.065263471E-3,-1.065263471E-3,7.607502562E-3
1.948200035E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.949099922E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.952099991E1,3.195790349E-3,1.065263471E-3,0.000000000E0,3.368658746E-3
1.953100014E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.954100037E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.955100060E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.956100082E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.957099915E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.958099937E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.959099960E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.960000038E1,8.522107770E-3,3.195790349E-3,0.000000000E0,9.101614775E-3
1.961000061E1,9.587371826E-3,2.130526942E-3,-1.065263471E-3,9.878847279E-3
1.962000084E1,8.522107770E-3,2.130526942E-3,0.000000000E0,8.784387824E-3
1.962999916E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.963999939E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.968000031E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.968899918E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.969899940E1,5.326317681E-3,3.195790349E-3,-1.065263471E-3,6.302183865E-3
1.970999908E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.971899986E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.973900032E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.974900055E1,2.130526942E-3,1.065263471E-3,0.000000000E0,2.382001568E-3
1.976799965E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.977799988E1,5.326317681E-3,2.130526942E-3,-2.130526942E-3,6.119472963E-3
1.978899956E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.979800034E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.980800056E1,7.456844234E-3,2.130526942E-3,1.065263471E-3,7.828055807E-3
1.981800079E1,7.456844234E-3,3.195790349E-3,1.065263471E-3,8.182443706E-3
1.982699966E1,6.391580697E-3,3.195790349E-3,0.000000000E0,7.146004703E-3
1.983699989E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.984700012E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.985700035E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.986700058E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.987700081E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.988699913E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.989699936E1,4.261053885E-3,2.130526942E-3,-2.130526942E-3,5.218703698E-3
1.991600037E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.992600060E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.993600082E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.994700050E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.995700073E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.996599960E1,5.326317681E-3,2.130526942E-3,-2.130526942E-3,6.119472963E-3
1.998600006E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.999600029E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
2.000499916E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
2.001499939E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
2.002499962E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
2.003599930E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
2.004500008E1,8.522107770E-3,1.065263471E-3,0.000000000E0,8.588428747E-3
2.005500031E1,8.522107770E-3,1.065263471E-3,0.000000000E0,8.588428747E-3
2.006599998E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
2.007399940E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
2.008499908E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
2.009499931E1,3.195790349E-3,3.195790349E-3,0.000000000E0,4.519529835E-3
2.010499954E1,3.195790349E-3,3.195790349E-3,0.000000000E0,4.519529835E-3
2.011400032E1,3.195790349E-3,3.195790349E-3,0.000000000E0,4.519529835E-3
2.012400055E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
2.015299988E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
2.016300011E1,5.326317681E-3,3.195790349E-3,-1.065263471E-3,6.302183865E-3
2.017300034E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
2.018300056E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
2.019300079E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
2.020299911E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
2.024200058E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
2.025300026E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
2.026199913E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
2.027199936E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
2.028199959E1,5.326317681E-3,1.065263471E-3,2.130526942E-3,5.834688696E-3
2.029199982E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
2.031200027E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
2.032099915E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
2.033099937E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
2.034199905E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
2.035099983E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
2.036100006E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
2.037100029E1,5.326317681E-3,2.130526942E-3,-2.130526942E-3,6.119472963E-3
2.038100052E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
2.040099907E1,3.195790349E-3,1.065263471E-3,-1.065263471E-3,3.533079156E-3
2.040999985E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
2.042000008E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
2.043000031E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
2.044000053E1,6.391580697E-3,3.195790349E-3,-1.065263471E-3,7.224968403E-3
2.045000076E1,6.391580697E-3,3.195790349E-3,0.000000000E0,7.146004703E-3
2.045999908E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
2.046999931E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
2.047999954E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
2.052000046E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
2.052899933E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
2.054800034E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
2.055800056E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
2.056800079E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
2.057900047E1,4.261053885E-3,3.195790349E-3,1.065263471E-3,5.431799057E-3
2.058799934E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
2.059799957E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
2.060899925E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
2.061800003E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
2.066799927E1,"","","",""
2.067700005E1,"","","",""
2.068700027E1,"","","",""
